text,text_lower,lemma,lemma_lower,part_of_speech,is_alphabet,is_stopword
le,le,le,le,DET,True,True
lien,lien,lien,lien,NOUN,True,False
est,est,être,être,AUX,True,True
dans,dans,dans,dans,ADP,True,True
la,la,le,le,DET,True,True
description,description,description,description,NOUN,True,False
👌,👌,👌,👌,ADJ,False,False
Merci,merci,merci,merci,NOUN,True,True
pour,pour,pour,pour,ADP,True,True
tous,tous,tout,tout,ADJ,True,True
vos,vos,votre,votre,DET,True,True
retours,retours,retour,retour,NOUN,True,False
sur,sur,sur,sur,ADP,True,True
le,le,le,le,DET,True,True
court,court,court,court,NOUN,True,False
métrage,métrage,métrage,métrage,NOUN,True,False
!,!,!,!,PUNCT,False,False
Vous,vous,vous,vous,PRON,True,True
DEVEZ,devez,devoir,devoir,AUX,True,False
dérouler,dérouler,dérouler,dérouler,VERB,True,False
ce,ce,ce,ce,DET,True,True
thread,thread,thread,thread,NOUN,True,False
",",",",",",",",PUNCT,False,False
vous,vous,vous,vous,PRON,True,True
allez,allez,aller,aller,VERB,True,False
découvrir,découvrir,découvrir,découvrir,VERB,True,False
du,du,de,de,DET,True,True
lourd,lourd,lourd,lourd,PROPN,True,False
.,.,.,.,PUNCT,False,False
https://t.co/THmUC5lauf,https://t.co/thmuc5lauf,https://t.co/thmuc5lauf,https://t.co/thmuc5lauf,ADP,False,False
@EthanSababa,@ethansababa,@EthanSababa,@ethansababa,PROPN,False,False
J’,j’,j’,j’,NOUN,False,True
espère,espère,espérer,espérer,VERB,True,False
que,que,que,que,SCONJ,True,True
ce,ce,ce,ce,PRON,True,True
sont,sont,être,être,AUX,True,True
les,les,le,le,DET,True,True
comptes,comptes,compte,compte,NOUN,True,False
des,des,un,un,DET,True,True
membres,membres,membre,membre,NOUN,True,False
de,de,de,de,ADP,True,True
ta,ta,ta,ta,PROPN,True,True
famille,famille,famille,famille,NOUN,True,False
😅,😅,😅,😅,NOUN,False,False
Le,le,le,le,DET,True,True
spot,spot,spot,spot,NOUN,True,False
des,des,un,un,DET,True,True
JO,jo,jo,jo,NOUN,True,False
aussi,aussi,aussi,aussi,ADV,True,True
est,est,être,être,AUX,True,True
😍,😍,😍,😍,ADV,False,False
 , ,  ,  ,SPACE,False,False
https://t.co/9WKUZUHBhX,https://t.co/9wkuzuhbhx,https://t.co/9wkuzuhbhx,https://t.co/9wkuzuhbhx,ADJ,False,False
@jmnl,@jmnl,@jmnl,@jmnl,ADP,False,False
Damien,damien,Damien,damien,PROPN,True,False
Jean,jean,Jean,jean,PROPN,True,False
.,.,.,.,PUNCT,False,False
À,à,à,à,ADP,True,True
vous,vous,vous,vous,PRON,True,True
.,.,.,.,PUNCT,False,False
@JHONRACHID,@jhonrachid,@jhonrachid,@jhonrachid,NOUN,False,False
C’,c’,c’,c’,NOUN,False,True
est,est,être,être,AUX,True,True
génial,génial,génial,génial,ADJ,True,False
ce,ce,ce,ce,PRON,True,True
qu’,qu’,qu’,qu’,PRON,False,True
il,il,il,il,PRON,True,True
t’,t’,t’,t’,AUX,False,True
arrive,arrive,arrive,arrive,VERB,True,False
🤣,🤣,🤣,🤣,X,False,False
@MathisGodard3,@mathisgodard3,@mathisgodard3,@mathisgodard3,ADJ,False,False
😔,😔,😔,😔,VERB,False,False
@P_Poufsouffle,@p_poufsouffle,@p_poufsouffle,@p_poufsouffle,SCONJ,False,False
Tu,tu,taire,taire,ADJ,True,True
vas,vas,aller,aller,AUX,True,True
adorer,adorer,adorer,adorer,VERB,True,False
⛩,⛩,⛩,⛩,PROPN,False,False
👍,👍,👍,👍,PROPN,False,False
@Seizahime,@seizahime,@seizahime,@seizahime,ADP,False,False
@Kurokawa,@kurokawa,@kurokawa,@kurokawa,NOUN,False,False
@Lapindicite,@lapindicite,@lapindicite,@lapindicite,ADP,False,False
_,_,_,_,NOUN,False,False
(,(,(,(,PUNCT,False,False
bon,bon,bon,bon,ADJ,True,False
",",",",",",",",PUNCT,False,False
ça,ça,ça,ça,DET,True,True
parle,parle,parle,parle,NOUN,True,True
plutôt,plutôt,plutôt,plutôt,ADV,True,True
de,de,de,de,ADP,True,True
voyage,voyage,voyage,voyage,NOUN,True,False
mais,mais,mais,mais,CCONJ,True,True
bon,bon,bon,bon,ADJ,True,False
pika,pika,pika,pika,ADV,True,False
pika,pika,pika,pika,ADV,True,False
quand,quand,quand,quand,SCONJ,True,True
même,même,même,même,ADV,True,True
),),),),PUNCT,False,False
@LamHua,@lamhua,@lamhua,@lamhua,NOUN,False,False
@W_Chloe,@w_chloe,@w_chloe,@w_chloe,DET,False,False
Il,il,il,il,PRON,True,True
y,y,y,y,PRON,True,False
a,a,avoir,avoir,VERB,True,True
du,du,de,de,DET,True,True
très,très,très,très,ADV,True,True
triste,triste,triste,triste,ADJ,True,False
sur,sur,sur,sur,ADP,True,True
leur,leur,leur,leur,DET,True,True
compte,compte,compte,compte,NOUN,True,False
Twitter,twitter,Twitter,twitter,PROPN,True,False
commun,commun,commun,commun,ADJ,True,False
@foutlamerde,@foutlamerde,@foutlamerde,@foutlamerde,NOUN,False,False
RT,rt,rt,rt,NOUN,True,False
@CyrusNorth,@cyrusnorth,@CyrusNorth,@cyrusnorth,PROPN,False,False
:,:,:,:,PUNCT,False,False
Superbe,superbe,Superbe,superbe,PROPN,True,False
vidéo,vidéo,vidéo,vidéo,NOUN,True,False
de,de,de,de,ADP,True,True
@_ETBIM,@_etbim,@_ETBIM,@_etbim,NUM,False,False
_,_,_,_,NOUN,False,False
:,:,:,:,PUNCT,False,False
"
","
","
","
",SPACE,False,False
https://t.co/pZk658G0d7,https://t.co/pzk658g0d7,https://t.co/pzk658g0d7,https://t.co/pzk658g0d7,NOUN,False,False
RT,rt,RT,rt,PROPN,True,False
@equipedefrance,@equipedefrance,@equipedefrance,@equipedefrance,NOUN,False,False
:,:,:,:,PUNCT,False,False
Notre,notre,notre,notre,DET,True,True
Équipe,équipe,Équipe,équipe,PROPN,True,False
pour,pour,pour,pour,ADP,True,True
la,la,le,le,DET,True,True
Coupe,coupe,Coupe,coupe,PROPN,True,False
du,du,de,de,DET,True,True
Monde,monde,Monde,monde,PROPN,True,False
👊,👊,👊,👊,PROPN,False,False
🇫,🇫,🇫,🇫,PRON,False,False
🇷,🇷,🇷,🇷,AUX,False,False
#,#,#,#,X,False,False
FiersdetreBleues,fiersdetrebleues,fiersdetrebleue,fiersdetrebleue,ADJ,True,False
https://t.co/EQcocxsI6n,https://t.co/eqcocxsi6n,https://t.co/eqcocxsi6n,https://t.co/eqcocxsi6n,VERB,False,False
@MrFloBer,@mrflober,@mrflober,@mrflober,PRON,False,False
@jmnl,@jmnl,@jmnl,@jmnl,ADP,False,False
Mulet,mulet,Mulet,mulet,PROPN,True,False
SONDAGE,sondage,SONDAGE,sondage,PROPN,True,False
-,-,-,-,PUNCT,False,False
Vous,vous,vous,vous,PRON,True,True
découvrez,découvrez,découvrir,découvrir,VERB,True,False
un,un,un,un,DET,True,True
manga,manga,manga,manga,NOUN,True,False
qui,qui,qui,qui,PRON,True,True
vous,vous,vous,vous,PRON,True,True
intéresse,intéresse,intéresse,intéresse,VERB,True,False
et,et,et,et,CCONJ,True,True
qui,qui,qui,qui,PRON,True,True
a,a,avoir,avoir,AUX,True,True
été,été,être,être,AUX,True,True
adapté,adapté,adapter,adapter,VERB,True,False
en,en,en,en,ADP,True,True
animé,animé,animer,animer,VERB,True,False
",",",",",",",",PUNCT,False,False
vous,vous,vous,vous,PRON,True,True
...,...,...,...,PUNCT,False,False
@kookkyun,@kookkyun,@kookkyun,@kookkyun,VERB,False,False
Pour,pour,pour,pour,ADP,True,True
me,me,me,me,PRON,True,True
différencier,différencier,différencier,différencier,VERB,True,False
des,des,un,un,DET,True,True
japonais,japonais,japonais,japonais,NOUN,True,False
sur,sur,sur,sur,ADP,True,True
les,les,le,le,DET,True,True
plans,plans,plan,plan,NOUN,True,False
de,de,de,de,ADP,True,True
Tokyo,tokyo,tokyo,tokyo,NOUN,True,False
.,.,.,.,PUNCT,False,False
https://t.co/CS7WdUB6af,https://t.co/cs7wdub6af,https://t.co/CS7WdUB6af,https://t.co/cs7wdub6af,X,False,False
RT,rt,RT,rt,PROPN,True,False
@pixelsfr,@pixelsfr,@pixelsfr,@pixelsfr,PROPN,False,False
:,:,:,:,PUNCT,False,False
Diablox9,diablox9,diablox9,diablox9,NOUN,False,False
",",",",",",",",PUNCT,False,False
le,le,le,le,DET,True,True
«,«,«,«,ADJ,False,False
premier,premier,premier,premier,ADJ,True,True
survivant,survivant,survivre,survivre,VERB,True,False
»,»,»,»,PRON,False,False
de,de,de,de,ADP,True,True
YouTube,youtube,youtube,youtube,NOUN,True,False
https://t.co/504wTOktfE,https://t.co/504wtoktfe,https://t.co/504wTOktfE,https://t.co/504wtoktfe,PROPN,False,False
@asimplelifebyj1,@asimplelifebyj1,@asimplelifebyj1,@asimplelifebyj1,ADP,False,False
Génial,génial,Génial,génial,PROPN,True,False
",",",",",",",",PUNCT,False,False
il,il,il,il,PRON,True,True
y,y,y,y,PRON,True,False
a,a,avoir,avoir,VERB,True,True
même,même,même,même,ADV,True,True
un,un,un,un,DET,True,True
petit,petit,petit,petit,ADJ,True,False
mot,mot,mot,mot,NOUN,True,False
😅,😅,😅,😅,PROPN,False,False
@yozlegrand,@yozlegrand,@yozlegrand,@yozlegrand,VERB,False,False
Avec,avec,avec,avec,ADP,True,True
la,la,le,le,DET,True,True
musique,musique,musique,musique,NOUN,True,False
c’,c’,c’,c’,PROPN,False,True
est,est,être,être,AUX,True,True
mieux,mieux,mieux,mieux,ADV,True,False
https://t.co/cYiwVLxHNi,https://t.co/cyiwvlxhni,https://t.co/cyiwvlxhni,https://t.co/cyiwvlxhni,NOUN,False,False
@Addytif,@addytif,@Addytif,@addytif,PROPN,False,False
Trop,trop,trop,trop,ADV,True,True
mignon,mignon,mignon,mignon,VERB,True,False
!,!,!,!,PUNCT,False,False
@HannahHillam,@hannahhillam,@HannahHillam,@hannahhillam,NUM,False,False
https://t.co/ioLEkHSYBl,https://t.co/iolekhsybl,https://t.co/iolekhsybl,https://t.co/iolekhsybl,NOUN,False,False
🦅,🦅,🦅,🦅,PROPN,False,False
✈,✈,✈,✈,AUX,False,False
️,️,️,️,ADJ,False,False
https://t.co/q55pz5CU0,https://t.co/q55pz5cu0,https://t.co/q55pz5cu0,https://t.co/q55pz5cu0,VERB,False,False
M,m,m,m,NOUN,True,False
RT,rt,RT,rt,PROPN,True,False
@ZeratoRSC2,@zeratorsc2,@ZeratoRSC2,@zeratorsc2,PROPN,False,False
:,:,:,:,PUNCT,False,False
TROIS,trois,TROIS,trois,NUM,True,True
MILLIONS,millions,million,million,NOUN,True,False
!,!,!,!,PUNCT,False,False
!,!,!,!,PUNCT,False,False
!,!,!,!,PUNCT,False,False
!,!,!,!,PUNCT,False,False
!,!,!,!,PUNCT,False,False
!,!,!,!,PUNCT,False,False
!,!,!,!,PUNCT,False,False
#,#,#,#,NOUN,False,False
ZEvent2019,zevent2019,ZEvent2019,zevent2019,X,False,False
https://t.co/6MN8Zrk7m5,https://t.co/6mn8zrk7m5,https://t.co/6MN8Zrk7m5,https://t.co/6mn8zrk7m5,PROPN,False,False
RT,rt,RT,rt,PROPN,True,False
@penseenocturne6,@penseenocturne6,@penseenocturne6,@penseenocturne6,ADP,False,False
:,:,:,:,PUNCT,False,False
Minori,minori,minori,minori,NOUN,True,False
😍,😍,😍,😍,X,False,False
"
","
","
","
",SPACE,False,False
The,the,The,the,X,True,False
TEAM,team,TEAM,team,PROPN,True,False
!,!,!,!,PUNCT,False,False
"
","
","
","
",SPACE,False,False
Un,un,un,un,DET,True,True
Grand,grand,grand,grand,ADJ,True,False
Bravo,bravo,Bravo,bravo,PROPN,True,True
à,à,à,à,ADP,True,True
@MonsieurDream,@monsieurdream,@MonsieurDream,@monsieurdream,PROPN,False,False
 , , , ,SPACE,False,False
et,et,et,et,CCONJ,True,True
à,à,à,à,ADP,True,True
toute,toute,tout,tout,ADJ,True,True
l’,l’,l’,l’,PROPN,False,True
équipe,équipe,équipe,équipe,PROPN,True,False
pour,pour,pour,pour,ADP,True,True
la,la,le,le,DET,True,True
réalisation,réalisation,réalisation,réalisation,NOUN,True,False
de,de,de,de,ADP,True,True
ce,ce,ce,ce,DET,True,True
magnifique,magnifique,magnifique,magnifique,NOUN,True,False
court,court,court,court,NOUN,True,False
mét,mét,mét,mét,NOUN,True,False
…,…,…,…,PROPN,False,False
RT,rt,rt,rt,VERB,True,False
@MrFloBer,@mrflober,@mrflober,@mrflober,PRON,False,False
:,:,:,:,PUNCT,False,False
NOUVEAU,nouveau,NOUVEAU,nouveau,NUM,True,True
FLOODCAST,floodcast,floodcast,floodcast,ADJ,True,False
-,-,-,-,PUNCT,False,False
Le,le,le,le,DET,True,True
live,live,live,live,NOUN,True,False
au,au,au,au,PROPN,True,True
Bataclan,bataclan,Bataclan,bataclan,PROPN,True,False
est,est,être,être,AUX,True,True
dispo,dispo,dispo,dispo,VERB,True,False
!,!,!,!,PUNCT,False,False
Allez,allez,Allez,allez,INTJ,True,False
",",",",",",",",PUNCT,False,False
à,à,à,à,ADP,True,True
800,800,800,800,NUM,False,False
RT,rt,RT,rt,PROPN,True,False
",",",",",",",",PUNCT,False,False
on,on,on,on,PRON,True,True
en,en,en,en,PRON,True,True
refait,refait,refaire,refaire,VERB,True,False
d',d',d',d',DET,False,True
autres,autres,autre,autre,ADJ,True,True
!,!,!,!,PUNCT,False,False
(,(,(,(,PUNCT,False,False
après,après,après,après,ADV,True,True
",",",",",",",",PUNCT,False,False
même,même,même,même,ADV,True,True
si,si,si,si,SCONJ,True,True
y',y',y',y',PRON,False,False
a,a,avoir,avoir,AUX,True,True
genre,genre,genre,genre,VERB,True,False
12,12,12,12,NUM,False,False
",",",",",",",",PUNCT,False,False
on,on,on,on,PRON,True,True
…,…,…,…,NOUN,False,False
@Izura,@izura,@izura,@izura,ADP,False,False
@LeStreamFR,@lestreamfr,@lestreamfr,@lestreamfr,VERB,False,False
@Ludovik,@ludovik,@Ludovik,@ludovik,NUM,False,False
Mmm,mmm,mmm,mmm,NOUN,True,False
non,non,non,non,ADV,True,True
Luciole,luciole,Luciole,luciole,PROPN,True,False
sera,sera,être,être,AUX,True,True
là,là,là,là,ADV,True,True
",",",",",",",",PUNCT,False,False
semaine,semaine,semaine,semaine,NOUN,True,False
prochaine,prochaine,prochain,prochain,ADJ,True,False
c’,c’,c’,c’,PROPN,False,True
est,est,être,être,AUX,True,True
@AudreyPirault,@audreypirault,@audreypirault,@audreypirault,VERB,False,False
et,et,et,et,CCONJ,True,True
@Pommeofficial,@pommeofficial,@Pommeofficial,@pommeofficial,PROPN,False,False
💃,💃,💃,💃,NOUN,False,False
@KMbappe,@kmbappe,@kmbapp,@kmbapp,ADJ,False,False
@0728takahashi,@0728takahashi,@0728takahashi,@0728takahashi,PRON,False,False
Alors,alors,alors,alors,ADV,True,True
là,là,là,là,ADV,True,True
😍,😍,😍,😍,PROPN,False,False
@chrislool83,@chrislool83,@chrislool83,@chrislool83,PROPN,False,False
Merci,merci,merci,merci,NOUN,True,True
!,!,!,!,PUNCT,False,False
Mieux,mieux,mieux,mieux,ADV,True,False
vaut,vaut,valoir,valoir,VERB,True,False
tard,tard,tard,tard,ADV,True,False
que,que,que,que,SCONJ,True,True
jamais,jamais,jamais,jamais,ADV,True,False
✌,✌,✌,✌,ADV,False,False
️,️,️,️,ADJ,False,False
@g_Breaxes,@g_breaxes,@g_breaxe,@g_breaxe,NOUN,False,False
🙏,🙏,🙏,🙏,AUX,False,False
🙏,🙏,🙏,🙏,VERB,False,False
RT,rt,RT,rt,PROPN,True,False
@TFL00W,@tfl00w,@tfl00w,@tfl00w,NOUN,False,False
:,:,:,:,PUNCT,False,False
Meilleur,meilleur,meilleur,meilleur,ADJ,True,False
intro,intro,intro,intro,NOUN,True,False
de,de,de,de,ADP,True,True
@laink,@laink,@laink,@laink,NOUN,False,False
sur,sur,sur,sur,ADP,True,True
l',l',le,le,DET,False,True
émission,émission,émission,émission,NOUN,True,False
301,301,301,301,NUM,False,False
vues,vues,vue,vue,NOUN,True,False
de,de,de,de,ADP,True,True
@MonsieurDream,@monsieurdream,@MonsieurDream,@monsieurdream,PROPN,False,False
https://t.co/tchpirQRxK,https://t.co/tchpirqrxk,https://t.co/tchpirqrxk,https://t.co/tchpirqrxk,NOUN,False,False
RT,rt,RT,rt,PROPN,True,False
@MisterVonline,@mistervonline,@mistervonline,@mistervonline,NOUN,False,False
:,:,:,:,PUNCT,False,False
Je,je,je,je,PRON,True,True
crois,crois,croire,croire,VERB,True,False
que,que,que,que,SCONJ,True,True
Will,will,Will,will,PROPN,True,False
Smith,smith,Smith,smith,PROPN,True,False
peut,peut,pouvoir,pouvoir,AUX,True,True
mourir,mourir,mourir,mourir,VERB,True,False
tranquille,tranquille,tranquille,tranquille,ADJ,True,False
après,après,après,après,ADP,True,True
cette,cette,ce,ce,DET,True,True
vidéo,vidéo,vidéo,vidéo,NOUN,True,False
.,.,.,.,PUNCT,False,False
Ou,ou,ou,ou,CCONJ,True,True
alors,alors,alors,alors,ADV,True,True
c’,c’,c’,c’,VERB,False,True
est,est,être,être,AUX,True,True
moi,moi,moi,moi,PRON,True,True
je,je,je,je,PRON,True,True
sais,sais,savoir,savoir,VERB,True,False
plus,plus,plus,plus,ADV,True,True
https://t.co/tdOJtdqijp,https://t.co/tdojtdqijp,https://t.co/tdojtdqijp,https://t.co/tdojtdqijp,ADJ,False,False
RT,rt,RT,rt,PROPN,True,False
@MrFloBer,@mrflober,@mrflober,@mrflober,PRON,False,False
:,:,:,:,PUNCT,False,False
NOUVEAU,nouveau,nouveau,nouveau,ADJ,True,True
COURT,court,COURT,court,PROPN,True,False
-,-,-,-,PUNCT,False,False
MÉTRAGE,métrage,MÉTRAGE,métrage,PROPN,True,False
-,-,-,-,PUNCT,False,False
Avec,avec,avec,avec,ADP,True,True
 , , , ,SPACE,False,False
@AlisonWheelR,@alisonwheelr,@alisonwheelr,@alisonwheelr,SCONJ,False,False
on,on,on,on,PRON,True,True
a,a,avoir,avoir,AUX,True,True
écrit,écrit,écrire,écrire,VERB,True,False
ni,ni,ni,ni,CCONJ,True,True
plus,plus,plus,plus,ADV,True,True
ni,ni,ni,ni,CCONJ,True,True
moins,moins,moins,moins,ADV,True,True
que,que,que,que,SCONJ,True,True
le,le,le,le,DET,True,True
"""","""","""","""",PUNCT,False,False
A,a,avoir,avoir,AUX,True,True
Star,star,Star,star,X,True,False
is,is,is,is,DET,True,False
Born,born,Born,born,PROPN,True,False
"""","""","""","""",PUNCT,False,False
français,français,français,français,ADJ,True,False
.,.,.,.,PUNCT,False,False
https://t.co/XInjtr,https://t.co/xinjtr,https://t.co/XInjtr,https://t.co/xinjtr,INTJ,False,False
…,…,…,…,PROPN,False,False
@xSqueeZie,@xsqueezie,@xsqueezie,@xsqueezie,ADP,False,False
💪,💪,💪,💪,NOUN,False,False
🎵,🎵,🎵,🎵,NUM,False,False
☀,☀,☀,☀,NOUN,False,False
️,️,️,️,ADJ,False,False
@seed_barrett,@seed_barrett,@seed_barrett,@seed_barrett,NOUN,False,False
@MGabrielleM,@mgabriellem,@MGabrielleM,@mgabriellem,NUM,False,False
@GuillaumeSlash,@guillaumeslash,@guillaumeslash,@guillaumeslash,NOUN,False,False
@Frederic_Molas,@frederic_molas,@frederic_mola,@frederic_mola,ADJ,False,False
C’,c’,c’,c’,NOUN,False,True
est,est,être,être,AUX,True,True
pour,pour,pour,pour,ADP,True,True
financer,financer,financer,financer,VERB,True,False
une,une,un,un,DET,True,True
partie,partie,partie,partie,NOUN,True,False
des,des,un,un,DET,True,True
sketchs,sketchs,sketch,sketch,NOUN,True,False
et,et,et,et,CCONJ,True,True
des,des,un,un,DET,True,True
courts,courts,court,court,NOUN,True,False
…,…,…,…,PROPN,False,False
https://t.co/ehWoGA6jFL,https://t.co/ehwoga6jfl,https://t.co/ehWoGA6jFL,https://t.co/ehwoga6jfl,PROPN,False,False
RT,rt,RT,rt,PROPN,True,False
@ambafrancejp,@ambafrancejp,@ambafrancejp,@ambafrancejp,ADJ,False,False
:,:,:,:,PUNCT,False,False
C',c',ce,ce,PRON,False,True
est,est,être,être,AUX,True,True
aujourd'hui,aujourd'hui,aujourd'hui,aujourd'hui,ADP,False,True
le,le,le,le,DET,True,True
170e,170e,170,170,ADJ,False,False
anniversaire,anniversaire,anniversaire,anniversaire,NOUN,True,False
de,de,de,de,ADP,True,True
la,la,le,le,DET,True,True
mort,mort,mort,mort,NOUN,True,False
du,du,de,de,DET,True,True
grand,grand,grand,grand,ADJ,True,False
peintre,peintre,peintre,peintre,NOUN,True,False
Hokusai,hokusai,Hokusai,hokusai,PROPN,True,False
Katsushika,katsushika,Katsushika,katsushika,PROPN,True,False
.,.,.,.,PUNCT,False,False
Introduites,introduites,introduire,introduire,ADJ,True,False
assez,assez,assez,assez,ADV,True,True
tôt,tôt,tôt,tôt,ADV,True,False
en,en,en,en,ADP,True,True
France,france,France,france,PROPN,True,False
",",",",",",",",PUNCT,False,False
n,n,n,n,NOUN,True,False
…,…,…,…,PROPN,False,False
RT,rt,RT,rt,PROPN,True,False
@NormanDesVideos,@normandesvideos,@NormanDesVideos,@normandesvideos,PROPN,False,False
:,:,:,:,PUNCT,False,False
L’,l’,l’,l’,NOUN,False,True
ÉPISODE,épisode,épisode,épisode,VERB,True,False
3,3,3,3,NUM,False,False
de,de,de,de,ADP,True,True
ma,ma,mon,mon,DET,True,True
série,série,série,série,NOUN,True,False
LE,le,le,le,DET,True,True
TALISMAN,talisman,talisman,talisman,NOUN,True,False
est,est,être,être,AUX,True,True
DISPO,dispo,dispo,dispo,VERB,True,False
🔮,🔮,🔮,🔮,NOUN,False,False
😈,😈,😈,😈,ADJ,False,False
3️⃣,3️⃣,3️⃣,3️⃣,NUM,False,False
!,!,!,!,PUNCT,False,False
(,(,(,(,PUNCT,False,False
ft,ft,ft,ft,PROPN,True,False
@Ludovik,@ludovik,@Ludovik,@ludovik,PROPN,False,False
),),),),PUNCT,False,False
RT,rt,RT,rt,X,True,False
si,si,si,si,SCONJ,True,True
vous,vous,vous,vous,PRON,True,True
aimez,aimez,aimer,aimer,VERB,True,False
!,!,!,!,PUNCT,False,False
https://t.co/bCetJYkBoY,https://t.co/bcetjykboy,https://t.co/bcetjykboy,https://t.co/bcetjykboy,NOUN,False,False
RT,rt,RT,rt,PROPN,True,False
@Theluciole,@theluciole,@Theluciole,@theluciole,PROPN,False,False
:,:,:,:,PUNCT,False,False
meilleure,meilleure,meilleur,meilleur,ADJ,True,False
animatrice,animatrice,animateur,animateur,NOUN,True,False
2019,2019,2019,2019,NUM,False,False
:,:,:,:,PUNCT,False,False
https://t.co/f5a9OfmKgX,https://t.co/f5a9ofmkgx,https://t.co/f5a9OfmKgX,https://t.co/f5a9ofmkgx,PROPN,False,False
@Oce_225,@oce_225,@oce_225,@oce_225,ADJ,False,False
T’,t’,T’,t’,PROPN,False,True
as,as,as,as,NOUN,True,True
pas,pas,pas,pas,ADV,True,True
le,le,le,le,DET,True,True
pied,pied,pied,pied,NOUN,True,False
marin,marin,marin,marin,ADJ,True,False
",",",",",",",",PUNCT,False,False
c’,c’,c’,c’,PROPN,False,True
est,est,être,être,AUX,True,True
tout,tout,tout,tout,ADV,True,True
@subgap,@subgap,@subgap,@subgap,NOUN,False,False
@xSqueeZie,@xsqueezie,@xSqueeZie,@xsqueezie,PROPN,False,False
🤜,🤜,🤜,🤜,NUM,False,False
🤛,🤛,🤛,🤛,NOUN,False,False
C',c',ce,ce,PRON,False,True
est,est,être,être,AUX,True,True
bon,bon,bon,bon,ADJ,True,False
la,la,le,le,DET,True,True
vidéo,vidéo,vidéo,vidéo,NOUN,True,False
est,est,être,être,AUX,True,True
revenue,revenue,revenir,revenir,VERB,True,False
!,!,!,!,PUNCT,False,False
On,on,on,on,PRON,True,True
peut,peut,pouvoir,pouvoir,AUX,True,True
voir,voir,voir,voir,VERB,True,False
la,la,le,le,DET,True,True
magnifique,magnifique,magnifique,magnifique,ADJ,True,False
évolution,évolution,évolution,évolution,NOUN,True,False
